timestamp,satellite,azimuth_deg,elevation_deg,distance_km,relative_velocity_kms,doppler_shift_hz,tx_freq_ghz,rx_freq_hz,ue_lat,ue_lon,ue_alt_m,time_minutes
2026-01-20T23:00:34+00:00,SAT-65880,208.88479220916358,40.53073321282465,126120.76878959518,-112.198034950354,3929649.7811786747,10.5,10503929649.78118,47.655,-122.3035,60.0,0.5666666666666667
2026-01-20T23:00:35+00:00,SAT-65880,207.66561232878294,41.224550343016695,126008.86994940469,-111.2153068200854,3895230.485120799,10.5,10503895230.48512,47.655,-122.3035,60.0,0.5833333333333334
2026-01-20T23:00:36+00:00,SAT-65880,206.41932656172833,41.90572325129693,125897.95121673612,-110.18663795365688,3859202.1501534814,10.5,10503859202.150154,47.655,-122.3035,60.0,0.6
2026-01-20T23:00:37+00:00,SAT-65880,205.14521187127997,42.57360306842446,125788.05840981701,-109.11233632437674,3821575.5628047045,10.5,10503821575.562805,47.655,-122.3035,60.0,0.6166666666666667
2026-01-20T23:00:38+00:00,SAT-65880,203.84257609868027,43.22751654152074,125679.23703972284,-107.99273163999048,3782362.2708343784,10.5,10503782362.270834,47.655,-122.3035,60.0,0.6333333333333333
2026-01-20T23:00:39+00:00,SAT-65880,202.5107659178273,43.86676628681812,125571.53228870055,-106.82817513196058,3741574.5758540267,10.5,10503741574.575853,47.655,-122.3035,60.0,0.65
2026-01-20T23:00:40+00:00,SAT-65880,201.1491756017529,44.490631279418864,125464.98898870229,-105.61903977948998,3699225.541173036,10.5,10503699225.541174,47.655,-122.3035,60.0,0.6666666666666666
2026-01-20T23:00:41+00:00,SAT-65880,199.75725659442654,45.098367616605984,125359.65159969553,-104.36572077342481,3655329.008046495,10.5,10503655329.008047,47.655,-122.3035,60.0,0.6833333333333333
2026-01-20T23:00:42+00:00,SAT-65880,198.33452786206195,45.68920959117401,125255.56418751083,-103.06863461877919,3609899.5642418107,10.5,10503609899.564241,47.655,-122.3035,60.0,0.7
2026-01-20T23:00:43+00:00,SAT-65880,196.88058699495895,46.26237110278727,125152.77040258437,-101.72822002220872,3562952.5751217916,10.5,10503562952.57512,47.655,-122.3035,60.0,0.7166666666666667
2026-01-20T23:00:44+00:00,SAT-65880,195.39512195995508,46.817047452992206,125051.31345781556,-100.34493696722954,3514504.1512549,10.5,10503514504.151255,47.655,-122.3035,60.0,0.7333333333333333
2026-01-20T23:00:45+00:00,SAT-65880,193.8779234173822,47.35241754759363,124951.23610734691,-98.9192677831874,3464571.1858550743,10.5,10503464571.185856,47.655,-122.3035,60.0,0.75
2026-01-20T23:00:46+00:00,SAT-65880,192.32889742499765,47.867646548267636,124852.58062427782,-97.45171610531797,3413171.3183586453,10.5,10503413171.31836,47.655,-122.3035,60.0,0.7666666666666667
