timestamp,satellite,azimuth_deg,elevation_deg,distance_km,relative_velocity_kms,doppler_shift_hz,tx_freq_ghz,rx_freq_hz,ue_lat,ue_lon,ue_alt_m,time_minutes
2026-01-20T23:04:10+00:00,SAT-66520,174.69878445950758,40.143161795156516,90807.78142620895,-73.6395075142185,2579167.04795587,10.5,10502579167.047956,47.655,-122.3035,60.0,4.166666666666667
2026-01-20T23:04:11+00:00,SAT-66520,173.30643973701632,40.39310738210773,90734.33829071478,-72.11737807844356,2525855.636513903,10.5,10502525855.636515,47.655,-122.3035,60.0,4.183333333333334
2026-01-20T23:04:12+00:00,SAT-66520,171.90291341696425,40.62608769450142,90662.41322564454,-70.56819450548292,2471596.674748805,10.5,10502471596.67475,47.655,-122.3035,60.0,4.2
2026-01-20T23:04:13+00:00,SAT-66520,170.4887871053351,40.841799042767384,90592.03321299107,-68.9924921787766,2416408.914053316,10.5,10502416408.914053,47.655,-122.3035,60.0,4.216666666666667
2026-01-20T23:04:14+00:00,SAT-66520,169.06468706719673,41.039952847578164,90523.22470079143,-67.39082001803965,2360311.5799177857,10.5,10502360311.579918,47.655,-122.3035,60.0,4.233333333333333
2026-01-20T23:04:15+00:00,SAT-66520,167.63128279406052,41.22027704384198,90456.01358962679,-65.76374023211272,2303324.363273954,10.5,10502303324.363274,47.655,-122.3035,60.0,4.25
2026-01-20T23:04:16+00:00,SAT-66520,166.18928515882556,41.3825174474254,90390.42521936863,-64.11182867121947,2245467.432832498,10.5,10502245467.432833,47.655,-122.3035,60.0,4.266666666666667
2026-01-20T23:04:17+00:00,SAT-66520,164.7394441443197,41.526439071032264,90326.48435557386,-62.43567391451273,2186761.403125037,10.5,10502186761.403126,47.655,-122.3035,60.0,4.283333333333333
2026-01-20T23:04:18+00:00,SAT-66520,163.28254617891616,41.6518273709013,90264.21517678979,-60.735877624023274,2127227.346900916,10.5,10502127227.3469,47.655,-122.3035,60.0,4.3
2026-01-20T23:04:19+00:00,SAT-66520,161.81941106560652,41.758489412615155,90203.6412615061,-59.01305368585775,2066886.7650483267,10.5,10502066886.765049,47.655,-122.3035,60.0,4.316666666666666
2026-01-20T23:04:20+00:00,SAT-66520,160.35088855325546,41.84625493896344,90144.7855759634,-57.267828626467306,2005761.6011737918,10.5,10502005761.601173,47.655,-122.3035,60.0,4.333333333333333
