timestamp,satellite,azimuth_deg,elevation_deg,distance_km,relative_velocity_kms,doppler_shift_hz,tx_freq_ghz,rx_freq_hz,ue_lat,ue_lon,ue_alt_m,time_minutes
2026-01-20T23:07:05+00:00,SAT-56458,237.37354343662173,30.074153654870717,2924.384997819984,-3.0155061243040517,105615.78005138657,10.5,10500105615.780052,47.655,-122.3035,60.0,7.083333333333333
2026-01-20T23:07:06+00:00,SAT-56458,237.48435959044434,30.161849104054717,2921.3775330453454,-3.0037420054451016,105203.7508467727,10.5,10500105203.750847,47.655,-122.3035,60.0,7.1
2026-01-20T23:07:07+00:00,SAT-56458,237.5956873965202,30.249503134799344,2918.3818010185814,-2.9919385254499353,104790.34304867109,10.5,10500104790.343048,47.655,-122.3035,60.0,7.116666666666666
2026-01-20T23:07:08+00:00,SAT-56458,237.70752876774947,30.33711389817695,2915.397840995866,-2.9800956979454467,104375.55713435324,10.5,10500104375.557135,47.655,-122.3035,60.0,7.133333333333334
2026-01-20T23:07:09+00:00,SAT-56458,237.81988561370204,30.424679528769957,2912.4256922197815,-2.9682135190732337,103959.39296868152,10.5,10500103959.39297,47.655,-122.3035,60.0,7.15
2026-01-20T23:07:10+00:00,SAT-56458,237.93275983965356,30.512198144096473,2909.4653939367595,-2.956291987059609,103541.85048953397,10.5,10500103541.850489,47.655,-122.3035,60.0,7.166666666666667
2026-01-20T23:07:11+00:00,SAT-56458,238.04615334631467,30.59966784457225,2906.5169853949983,-2.9443310934579596,103122.92940107443,10.5,10500103122.929401,47.655,-122.3035,60.0,7.183333333333334
2026-01-20T23:07:12+00:00,SAT-56458,238.16006802924375,30.68708671323826,2903.5805058511232,-2.9323308659459335,102702.63067269124,10.5,10500102702.630672,47.655,-122.3035,60.0,7.2
2026-01-20T23:07:13+00:00,SAT-56458,238.27450577985712,30.774452816700258,2900.6559945341533,-2.920291291906976,102280.95386249927,10.5,10500102280.953863,47.655,-122.3035,60.0,7.216666666666667
2026-01-20T23:07:14+00:00,SAT-56458,238.38946848353885,30.861764203892662,2897.743490685691,-2.9082123833304996,101857.89939041845,10.5,10500101857.899391,47.655,-122.3035,60.0,7.233333333333333
2026-01-20T23:07:15+00:00,SAT-56458,238.50495802025176,30.949018906709284,2894.843033535383,-2.896094149319736,101433.46757528247,10.5,10500101433.467575,47.655,-122.3035,60.0,7.25
2026-01-20T23:07:16+00:00,SAT-56458,238.62097626401874,31.03621493982796,2891.9546623037945,-2.883936595473743,101007.65861319401,10.5,10500101007.658613,47.655,-122.3035,60.0,7.266666666666667
2026-01-20T23:07:17+00:00,SAT-56458,238.7375250824343,31.123350300528646,2889.0784162059085,-2.871739754316553,100580.47364328227,10.5,10500100580.473642,47.655,-122.3035,60.0,7.283333333333333
2026-01-20T23:07:18+00:00,SAT-56458,238.85460633734522,31.21042296940602,2886.2143344242704,-2.8595036067070847,100151.91199514561,10.5,10500100151.911995,47.655,-122.3035,60.0,7.3
2026-01-20T23:07:19+00:00,SAT-56458,238.97222188241926,31.297430908779713,2883.3624561605147,-2.8472281938914374,99721.97511339693,10.5,10500099721.975113,47.655,-122.3035,60.0,7.316666666666666
2026-01-20T23:07:20+00:00,SAT-56458,239.09037356514773,31.384372064382784,2880.5228205751405,-2.834913528470413,99290.66343936957,10.5,10500099290.663439,47.655,-122.3035,60.0,7.333333333333333
2026-01-20T23:07:21+00:00,SAT-56458,239.2090632253059,31.471244364447976,2877.695466816079,-2.8225596265433968,98857.97753693213,10.5,10500098857.977537,47.655,-122.3035,60.0,7.35
2026-01-20T23:07:22+00:00,SAT-56458,239.32829269471398,31.55804571975179,2874.8804340152064,-2.8101665023130984,98423.91790352356,10.5,10500098423.917904,47.655,-122.3035,60.0,7.366666666666666
2026-01-20T23:07:23+00:00,SAT-56458,239.44806379669848,31.64477402346348,2872.0777612902325,-2.7977341954699577,97988.48592927096,10.5,10500097988.48593,47.655,-122.3035,60.0,7.383333333333334
2026-01-20T23:07:24+00:00,SAT-56458,239.56837834677117,31.73142715185673,2869.287487719284,-2.785262708836626,97551.68171303553,10.5,10500097551.681713,47.655,-122.3035,60.0,7.4
2026-01-20T23:07:25+00:00,SAT-56458,239.68923815063528,31.818002963124073,2866.509652377671,-2.7727520955261364,97113.50711506036,10.5,10500097113.507114,47.655,-122.3035,60.0,7.416666666666667
2026-01-20T23:07:26+00:00,SAT-56458,239.81064500590037,31.90449929883512,2863.744294287733,-2.7602023596774297,96673.96228030864,10.5,10500096673.96228,47.655,-122.3035,60.0,7.433333333333334
2026-01-20T23:07:27+00:00,SAT-56458,239.93260069954113,31.99091398238679,2860.9914524676815,-2.747613543118518,96233.0486737743,10.5,10500096233.048674,47.655,-122.3035,60.0,7.45
