timestamp,satellite,azimuth_deg,elevation_deg,distance_km,relative_velocity_kms,doppler_shift_hz,tx_freq_ghz,rx_freq_hz,ue_lat,ue_lon,ue_alt_m,time_minutes
2026-01-20T23:00:00+00:00,SAT-64035,308.0268601251587,43.946955535194036,2451.211282199944,-0.4511395880729251,15800.81669287929,10.5,10500015800.816692,47.655,-122.3035,60.0,0.0
2026-01-20T23:00:01+00:00,SAT-64035,308.2568459672908,43.909668832831,2450.7613456507725,-0.43290495263029993,15162.162627247111,10.5,10500015162.162628,47.655,-122.3035,60.0,0.016666666666666666
2026-01-20T23:00:02+00:00,SAT-64035,308.48656479866213,43.87173705105356,2450.329595111349,-0.41465989331867215,14523.143473629538,10.5,10500014523.143475,47.655,-122.3035,60.0,0.03333333333333333
2026-01-20T23:00:03+00:00,SAT-64035,308.7160082892813,43.83316171775672,2449.916040977746,-0.3964048275231825,13883.77385061974,10.5,10500013883.773851,47.655,-122.3035,60.0,0.05
2026-01-20T23:00:04+00:00,SAT-64035,308.94516816565175,43.79394441651801,2449.520693229763,-0.3781401766957468,13244.068519246543,10.5,10500013244.06852,47.655,-122.3035,60.0,0.06666666666666667
2026-01-20T23:00:05+00:00,SAT-64035,309.1740362149643,43.754086785754154,2449.1435614268717,-0.3598663617205989,12604.042220656158,10.5,10500012604.042221,47.655,-122.3035,60.0,0.08333333333333333
2026-01-20T23:00:06+00:00,SAT-64035,309.4026042849746,43.713590518599474,2448.784654708782,-0.34158380503865,11963.709750516222,10.5,10500011963.709751,47.655,-122.3035,60.0,0.1
2026-01-20T23:00:07+00:00,SAT-64035,309.63086428632,43.67245736233767,2448.44398179389,-0.32329292863951214,11323.085888687958,10.5,10500011323.085888,47.655,-122.3035,60.0,0.11666666666666667
2026-01-20T23:00:08+00:00,SAT-64035,309.8588081923545,43.63068911826373,2448.1215509797275,-0.3049941577684532,10682.185529059434,10.5,10500010682.18553,47.655,-122.3035,60.0,0.13333333333333333
2026-01-20T23:00:09+00:00,SAT-64035,310.0864280429864,43.58828764080129,2447.817370139713,-0.2866879171899651,10041.023548679914,10.5,10500010041.023548,47.655,-122.3035,60.0,0.15
2026-01-20T23:00:10+00:00,SAT-64035,310.3137159446408,43.54525483729594,2447.5314467236353,-0.26837463191401023,9399.614833196061,10.5,10500009399.614834,47.655,-122.3035,60.0,0.16666666666666666
2026-01-20T23:00:11+00:00,SAT-64035,310.54066407105813,43.50159266765525,2447.2637877574066,-0.25005472952366703,8757.974358375966,10.5,10500008757.974358,47.655,-122.3035,60.0,0.18333333333333332
2026-01-20T23:00:12+00:00,SAT-64035,310.7672646665645,43.45730314348877,2447.014399840495,-0.2317286366496107,8116.117066630516,10.5,10500008116.117067,47.655,-122.3035,60.0,0.2
2026-01-20T23:00:13+00:00,SAT-64035,310.99351004559827,43.41238832794421,2446.7832891468765,-0.2133967810644859,7474.057940367205,10.5,10500007474.05794,47.655,-122.3035,60.0,0.21666666666666667
2026-01-20T23:00:14+00:00,SAT-64035,311.21939259395197,43.36685033520906,2446.570461423895,-0.19505959188263763,6831.812008985547,10.5,10500006831.81201,47.655,-122.3035,60.0,0.23333333333333334
2026-01-20T23:00:15+00:00,SAT-64035,311.4449047717777,43.32069132962599,2446.3759219909234,-0.17671749791856126,6189.3942913830515,10.5,10500006189.39429,47.655,-122.3035,60.0,0.25
2026-01-20T23:00:16+00:00,SAT-64035,311.6700391125803,43.2739135255994,2446.1996757396664,-0.1583709289193353,5546.819839120238,10.5,10500005546.81984,47.655,-122.3035,60.0,0.26666666666666666
2026-01-20T23:00:17+00:00,SAT-64035,311.89478822597107,43.226519186722605,2446.0417271332244,-0.14002031519819516,4904.103723586833,10.5,10500004904.103724,47.655,-122.3035,60.0,0.2833333333333333
2026-01-20T23:00:18+00:00,SAT-64035,312.1191447979491,43.17851062539011,2445.9020802055334,-0.1216660872518436,4261.261022598366,10.5,10500004261.261023,47.655,-122.3035,60.0,0.3
2026-01-20T23:00:19+00:00,SAT-64035,312.3431015924089,43.12989020213887,2445.7807385611804,-0.10330867616041962,3618.3068344047733,10.5,10500003618.306835,47.655,-122.3035,60.0,0.31666666666666665
2026-01-20T23:00:20+00:00,SAT-64035,312.56665145136253,43.08066032524635,2445.6777053748233,-0.08494851323581051,2975.2562653727946,10.5,10500002975.256266,47.655,-122.3035,60.0,0.3333333333333333
2026-01-20T23:00:21+00:00,SAT-64035,312.78978729694967,43.03082344992403,2445.5929833909563,-0.06658603038502885,2332.1244427129745,10.5,10500002332.124443,47.655,-122.3035,60.0,0.35
